Time_s,PLX,PLY,EstFreq_Hz,PhaseCorr,SW,RealSW,RLS_A_X,RLS_B_X
1.7402,0.2450,0.1488,0.5794,6016346.0000,0,0,0.0103,-0.0044
1.7500,0.2373,0.1548,0.5794,6016346.0000,0,0,0.0104,-0.0032
1.7599,0.2385,0.1565,0.5794,6016346.0000,0,0,0.0105,-0.0022
1.7699,0.2397,0.1523,0.5794,6016346.0000,0,0,0.0105,-0.0012
1.7802,0.2361,0.1491,0.5794,6016346.0000,0,0,0.0105,-0.0005
1.7907,0.2372,0.1456,0.5794,6016346.0000,0,0,0.0106,0.0002
1.8000,0.2358,0.1509,0.5794,6016346.0000,0,0,0.0106,0.0008
1.8100,0.2412,0.1549,0.5794,6016346.0000,0,0,0.0106,0.0015
1.8201,0.2384,0.1550,0.5794,6016346.0000,0,0,0.0107,0.0021
1.8302,0.2421,0.1542,0.5794,6016346.0000,0,0,0.0107,0.0027
1.8403,0.2411,0.1544,0.5794,6016346.0000,0,0,0.0107,0.0033
1.8499,0.2427,0.1528,0.5794,6016346.0000,0,0,0.0108,0.0039
1.8600,0.2483,0.1449,0.5794,6016346.0000,0,0,0.0112,0.0049
1.8700,0.2493,0.1424,0.5794,6016346.0000,0,0,0.0115,0.0057
1.8802,0.2447,0.1474,0.5794,6016346.0000,0,0,0.0117,0.0062
1.8902,0.2394,0.1509,0.5794,6016346.0000,0,0,0.0118,0.0064
1.8999,0.2390,0.1519,0.5794,6016346.0000,0,0,0.0118,0.0065
1.9099,0.2460,0.1508,0.5794,6016346.0000,0,0,0.0120,0.0070
1.9201,0.2497,0.1529,0.5794,6016346.0000,0,0,0.0122,0.0075
1.9308,0.2428,0.1606,0.5794,6016346.0000,0,0,0.0123,0.0077
1.9402,0.2361,0.1555,0.5794,6016346.0000,0,0,0.0123,0.0077
1.9500,0.2359,0.1504,0.5794,6016346.0000,0,0,0.0122,0.0076
1.9599,0.2394,0.1470,0.5794,6016346.0000,0,0,0.0123,0.0076
1.9699,0.2414,0.1523,0.5794,6016346.0000,0,0,0.0123,0.0078
1.9802,0.2443,0.1539,0.5794,6016346.0000,0,0,0.0124,0.0080
1.9908,0.2376,0.1564,0.5794,6016346.0000,0,0,0.0124,0.0079
1.9999,0.2392,0.1600,0.5794,6016346.0000,0,0,0.0122,0.0077
2.0100,0.2387,0.1562,0.5794,6016346.0000,0,0,0.0120,0.0074
2.0201,0.2400,0.1536,0.5794,6016346.0000,0,0,0.0118,0.0073
2.0302,0.2393,0.1479,0.5794,6016346.0000,0,0,0.0117,0.0071
2.0402,0.2384,0.1423,0.5794,6016346.0000,0,0,0.0115,0.0069
2.0500,0.2450,0.1457,0.5794,6016346.0000,0,0,0.0116,0.0069
2.0600,0.2459,0.1495,0.5794,6016346.0000,0,0,0.0116,0.0070
2.0700,0.2431,0.1503,0.5794,6016346.0000,0,0,0.0116,0.0070
2.0802,0.2424,0.1480,0.5794,6016346.0000,0,0,0.0116,0.0070
2.0902,0.2410,0.1488,0.5794,6016346.0000,0,0,0.0115,0.0069
2.0999,0.2490,0.1512,0.5794,6016346.0000,0,0,0.0116,0.0070
2.1100,0.2493,0.1519,0.5794,6016346.0000,0,0,0.0117,0.0072
2.1201,0.2425,0.1456,0.5794,6016346.0000,0,0,0.0117,0.0071
2.1308,0.2373,0.1451,0.5794,6016346.0000,0,0,0.0113,0.0068
2.1402,0.2448,0.1481,0.5794,6016346.0000,0,0,0.0111,0.0067
2.1500,0.2310,0.1764,0.5794,6016346.0000,0,0,0.0106,0.0064
2.1600,0.2195,0.0154,0.5794,6016346.0000,0,0,0.0097,0.0058
2.1700,0.2739,0.5169,0.5794,6016346.0000,0,0,0.0105,0.0063
2.1802,0.2302,-0.2574,0.5794,6016346.0000,0,0,0.0100,0.0060
2.1907,0.2447,0.1998,0.5794,6016346.0000,0,0,0.0100,0.0060
2.2000,0.2473,0.3761,0.5794,6016346.0000,0,0,0.0100,0.0060
2.2100,0.2200,-0.2095,0.5794,6016346.0000,0,0,0.0093,0.0055
2.2200,0.2462,0.7024,0.5794,6016346.0000,0,0,0.0094,0.0055
2.2303,0.2286,-0.2580,0.5794,6016346.0000,0,0,0.0090,0.0052
2.2403,0.2568,0.1448,0.5794,6016346.0000,0,0,0.0093,0.0054
2.2500,0.2205,0.2299,0.5794,6016346.0000,0,0,0.0087,0.0050
2.2600,0.2509,0.1314,0.5794,6016346.0000,0,0,0.0089,0.0051
2.2700,0.2374,0.2551,0.5794,6016346.0000,0,0,0.0086,0.0050
2.2802,0.2622,0.0817,0.5794,6016346.0000,0,0,0.0091,0.0052
2.2902,0.2611,0.0563,0.5794,6016346.0000,0,0,0.0096,0.0054
2.2999,0.2418,0.1995,0.5794,6016346.0000,0,0,0.0094,0.0054
2.3100,0.2401,0.2775,0.5794,6016346.0000,0,0,0.0092,0.0053
2.3200,0.2290,0.0617,0.5794,6016346.0000,0,0,0.0087,0.0051
2.3308,0.2356,0.1945,0.5794,6016346.0000,0,0,0.0084,0.0049
2.3402,0.2451,-0.0076,0.5794,6016346.0000,0,0,0.0084,0.0049
2.3500,0.2590,0.2581,0.5794,6016346.0000,0,0,0.0088,0.0051
2.3599,0.2479,0.2321,0.5794,6016346.0000,0,0,0.0089,0.0051
2.3700,0.2587,0.0755,0.5794,6016346.0000,0,0,0.0092,0.0053
2.3802,0.2435,0.1459,0.5794,6016346.0000,0,0,0.0091,0.0053
2.3907,0.2350,0.0900,0.5794,6016346.0000,0,0,0.0088,0.0051
2.4000,0.2336,0.2331,0.5794,6016346.0000,0,0,0.0085,0.0050
2.4100,0.2377,0.1965,0.5794,6016346.0000,0,0,0.0084,0.0049
2.4200,0.2393,0.0821,0.5794,6016346.0000,0,0,0.0082,0.0049
2.4302,0.2450,0.1086,0.5794,6016346.0000,0,0,0.0082,0.0049
2.4402,0.2445,0.2028,0.5794,6016346.0000,0,0,0.0082,0.0049
2.4500,0.2472,0.1589,0.5794,6016346.0000,0,0,0.0083,0.0049
2.4600,0.2618,0.1736,0.5794,6016346.0000,0,0,0.0087,0.0050
2.4701,0.2482,0.0790,0.5794,6016346.0000,0,0,0.0088,0.0050
2.4802,0.2511,0.1440,0.5794,6016346.0000,0,0,0.0090,0.0050
2.4902,0.2354,0.2244,0.5794,6016346.0000,0,0,0.0087,0.0050
2.5000,0.2275,0.1365,0.5794,6016346.0000,0,0,0.0083,0.0049
2.5100,0.2357,0.1511,0.5794,6016346.0000,0,0,0.0081,0.0049
2.5200,0.2530,0.1087,0.5794,6016346.0000,0,0,0.0083,0.0049
2.5308,0.2582,0.1693,0.5794,6016346.0000,0,0,0.0086,0.0050
2.5402,0.2652,0.2070,0.5794,6016346.0000,0,0,0.0091,0.0051
2.5500,0.2442,0.1236,0.5794,6016346.0000,0,0,0.0091,0.0051
2.5600,0.2284,0.1119,0.5794,6016346.0000,0,0,0.0088,0.0051
2.5700,0.2190,0.1612,0.5794,6016346.0000,0,0,0.0084,0.0053
2.5802,0.2210,0.1687,0.5794,6016346.0000,0,0,0.0080,0.0054
2.5907,0.2468,0.1793,0.5794,6016346.0000,0,0,0.0081,0.0053
2.6000,0.2654,0.1206,0.5794,6016346.0000,0,0,0.0086,0.0052
2.6100,0.2560,0.1158,0.5794,6016346.0000,0,0,0.0088,0.0052
2.6201,0.2380,0.1908,0.5794,6016346.0000,0,0,0.0087,0.0052
2.6302,0.2223,0.1587,0.5794,6016346.0000,0,0,0.0084,0.0053
2.6402,0.2208,0.1522,0.5794,6016346.0000,0,0,0.0080,0.0054
2.6500,0.2340,0.1194,0.5794,6016346.0000,0,0,0.0079,0.0054
2.6600,0.2471,0.1509,0.5794,6016346.0000,0,0,0.0080,0.0054
2.6700,0.2365,0.1935,0.5794,6016346.0000,0,0,0.0079,0.0054
2.6802,0.2373,0.1570,0.5794,6016346.0000,0,0,0.0079,0.0054
2.6902,0.2416,0.1172,0.5794,6016346.0000,0,0,0.0080,0.0053
2.6999,0.2486,0.1273,0.5794,6016346.0000,0,0,0.0081,0.0051
2.7100,0.2504,0.1633,0.5794,6016346.0000,0,0,0.0083,0.0049
2.7200,0.2332,0.1854,0.5794,6016346.0000,0,0,0.0082,0.0050
2.7308,0.2127,0.1474,0.5794,6016346.0000,0,0,0.0080,0.0053
2.7402,0.2172,0.1180,0.5794,6016346.0000,0,0,0.0077,0.0056
2.7500,0.2395,0.1506,0.5794,6016346.0000,0,0,0.0078,0.0055
2.7600,0.2639,0.1718,0.5794,6016346.0000,0,0,0.0081,0.0052
2.7700,0.2595,0.1773,0.5794,6016346.0000,0,0,0.0083,0.0049
2.7803,0.2374,0.1310,0.5794,6016346.0000,0,0,0.0083,0.0049
2.7907,0.2228,0.1320,0.5794,6016346.0000,0,0,0.0082,0.0050
2.8000,0.2269,0.1632,0.5794,6016346.0000,0,0,0.0081,0.0052
2.8099,0.2468,0.1600,0.5794,6016346.0000,0,0,0.0082,0.0050
2.8201,0.2517,0.1452,0.5794,6016346.0000,0,0,0.0082,0.0047
2.8303,0.2410,0.1414,0.5794,6016346.0000,0,0,0.0082,0.0045
2.8402,0.2226,0.1514,0.5794,6016346.0000,0,0,0.0082,0.0047
2.8499,0.2320,0.1724,0.5794,6016346.0000,0,0,0.0082,0.0047
2.8600,0.2476,0.1438,0.5794,6016346.0000,0,0,0.0082,0.0045
2.8700,0.2483,0.1392,0.5794,6016346.0000,0,0,0.0082,0.0042
2.8802,0.2408,0.1558,0.5794,6016346.0000,0,0,0.0082,0.0041
2.8903,0.2385,0.1768,0.5794,6016346.0000,0,0,0.0082,0.0040
2.8999,0.2449,0.1548,0.5794,6016346.0000,0,0,0.0082,0.0038
2.9100,0.2450,0.1329,0.5794,6016346.0000,0,0,0.0082,0.0036
2.9201,0.2368,0.1502,0.5794,6016346.0000,0,0,0.0082,0.0035
2.9308,0.2433,0.1883,0.5794,6016346.0000,0,0,0.0082,0.0034
2.9402,0.2407,0.1463,0.5794,6016346.0000,0,0,0.0082,0.0033
2.9500,0.2307,0.1305,0.5794,6016346.0000,0,0,0.0082,0.0034
2.9600,0.2263,0.1507,0.5794,6016346.0000,0,0,0.0083,0.0034
2.9699,0.2406,0.1816,0.5794,6016346.0000,0,0,0.0082,0.0032
2.9802,0.2543,0.1717,0.5794,6016346.0000,0,0,0.0079,0.0028
2.9907,0.2538,0.1143,0.5794,6016346.0000,0,0,0.0077,0.0024
3.0000,0.2291,0.1437,0.5794,6016346.0000,0,0,0.0077,0.0025
3.0100,0.2261,0.1824,0.5794,6016346.0000,0,0,0.0078,0.0026
3.0200,0.2441,0.1654,0.5794,6016346.0000,0,0,0.0076,0.0024
3.0302,0.2483,0.1153,0.5794,6016346.0000,0,0,0.0075,0.0021
3.0403,0.2385,0.1153,0.5794,6016346.0000,0,0,0.0074,0.0020
3.0500,0.2409,0.1844,0.5794,6016346.0000,0,0,0.0073,0.0019
3.0600,0.2459,0.1976,0.5794,6016346.0000,0,0,0.0072,0.0017
3.0700,0.2513,0.1340,0.5794,6016346.0000,0,0,0.0070,0.0014
3.0803,0.2447,0.1092,0.5794,6016346.0000,0,0,0.0069,0.0012
3.0903,0.2309,0.1562,0.5794,6016346.0000,0,0,0.0069,0.0012
3.1000,0.2344,0.1976,0.5794,6016346.0000,0,0,0.0069,0.0012
3.1100,0.2387,0.1604,0.5794,6016346.0000,0,0,0.0067,0.0011
3.1201,0.2282,0.1175,0.5794,6016346.0000,0,0,0.0068,0.0011
3.1307,0.2416,0.1258,0.5794,6016346.0000,0,0,0.0066,0.0010
3.1402,0.2547,0.1871,0.5794,6016346.0000,0,0,0.0062,0.0008
3.1500,0.2450,0.1630,0.5794,6016346.0000,0,0,0.0060,0.0007
3.1600,0.2279,0.1434,0.5794,6016346.0000,0,0,0.0060,0.0007
3.1700,0.2367,0.1371,0.5794,6016346.0000,0,0,0.0060,0.0007
3.1802,0.2395,0.1547,0.5794,6016346.0000,0,0,0.0059,0.0006
3.1907,0.2518,0.1679,0.5794,6016346.0000,0,0,0.0055,0.0004
3.1999,0.2412,0.1396,0.5794,6016346.0000,0,0,0.0054,0.0003
3.2100,0.2370,0.1415,0.5794,6016346.0000,0,0,0.0053,0.0003
3.2201,0.2436,0.1524,0.5794,6016346.0000,0,0,0.0052,0.0002
3.2302,0.2406,0.1456,0.5794,6016346.0000,0,0,0.0050,0.0002
3.2402,0.2233,0.1550,0.5794,6016346.0000,0,0,0.0052,0.0002
3.2500,0.2403,0.1536,0.5794,6016346.0000,0,0,0.0050,0.0002
3.2600,0.2612,0.1586,0.5794,6016346.0000,0,0,0.0045,0.0002
3.2700,0.2524,0.1439,0.5794,6016346.0000,0,0,0.0041,0.0002
3.2803,0.2241,0.1401,0.5794,6016346.0000,0,0,0.0043,0.0002
3.2902,0.2308,0.1598,0.5794,6016346.0000,0,0,0.0043,0.0002
3.2999,0.2422,0.1587,0.5794,6016346.0000,0,0,0.0042,0.0002
3.3100,0.2495,0.1429,0.5794,6016346.0000,0,0,0.0039,0.0003
3.3201,0.2368,0.1614,0.5794,6016346.0000,0,0,0.0038,0.0003
3.3308,0.2200,0.1655,0.5794,6016346.0000,0,0,0.0041,0.0002
3.3402,0.2347,0.1750,0.5794,6016346.0000,0,0,0.0040,0.0002
3.3500,0.2648,0.1297,0.5794,6016346.0000,0,0,0.0035,0.0003
3.3600,0.2599,0.1450,0.5794,6016346.0000,0,0,0.0031,0.0003
3.3700,0.2382,0.1644,0.5794,6016346.0000,0,0,0.0030,0.0003
3.3802,0.2366,0.1698,0.5794,6016346.0000,0,0,0.0030,0.0004
3.3907,0.2462,0.1316,0.5794,6016346.0000,0,0,0.0029,0.0005
3.4000,0.2459,0.1284,0.5794,6016346.0000,0,0,0.0027,0.0007
